Observation time UTC,Air temperature (dry bulb) [Deg C],Wet bulb temperature [Deg C],Dew point temperature [Deg C],Relative humidity [%],Data Source (dry bulb),Data Source (wet bulb)
1946-08-28T21:00:00Z,13,10.9,8.8,75.9,D,D
1946-08-29T21:00:00Z,12.2,10.4,8.6,78.6,D,D
1946-08-30T21:00:00Z,13,11.4,9.9,81.5,D,D
1946-08-31T21:00:00Z,13.6,13,12.5,93.1,D,D
1946-09-01T21:00:00Z,12.6,11.6,10.7,88.1,D,D
1946-09-02T21:00:00Z,14.9,12.8,11,77.3,D,D
1946-09-03T21:00:00Z,13.6,11,8.4,70.9,D,D
1946-09-04T21:00:00Z,13.3,11.6,10,80.5,D,D
1946-09-05T21:00:00Z,12.3,10,7.6,73,D,D
1946-09-06T21:00:00Z,13.1,11.1,9.2,77.1,D,D
1946-09-07T21:00:00Z,12.7,10.8,8.9,77.9,D,D
1946-09-08T21:00:00Z,12.9,11.3,9.8,81.4,D,D
1946-09-09T21:00:00Z,15.3,13.5,12,80.7,D,D
1946-09-10T21:00:00Z,15.8,14.7,13.9,88.3,D,D
1946-09-11T21:00:00Z,15.5,14.3,13.4,87.1,D,D
1946-09-12T21:00:00Z,16,15,14.3,89.4,D,D
1946-09-13T21:00:00Z,17.3,16.2,15.4,88.8,D,D
1946-09-14T21:00:00Z,17.7,17.2,16.9,94.9,D,D
1946-09-15T21:00:00Z,13.9,11.1,8.3,69.1,D,D
1946-09-16T21:00:00Z,12.9,10.2,7.4,69.1,D,D
1946-09-17T21:00:00Z,13.4,10.7,8,69.7,D,D
1946-09-18T21:00:00Z,12.9,10,6.9,67,D,D
1946-09-19T21:00:00Z,13.9,11.2,8.6,70.2,D,D
1946-09-20T21:00:00Z,11.7,11,10.3,91.4,D,D
1946-09-21T21:00:00Z,15.7,15.3,15,95.7,D,D
1946-09-22T21:00:00Z,17.6,16.7,16.1,90.9,D,D
1946-09-23T21:00:00Z,14.7,11.8,9.1,68.9,D,D
1946-09-24T21:00:00Z,15.4,12.7,10.3,71.6,D,D
1946-09-25T21:00:00Z,14.8,13.4,12.2,84.7,D,D
1946-09-26T21:00:00Z,11.7,11.6,11.5,98.8,D,D
1946-09-27T21:00:00Z,13.2,10.6,8,70.5,D,D
1946-09-28T21:00:00Z,13.5,13.1,12.8,95.4,D,D
1946-09-29T21:00:00Z,14,12.5,11.2,83.2,D,D
1946-09-30T21:00:00Z,13.3,13.1,12.9,97.7,D,D
1946-10-01T21:00:00Z,14.9,12.3,9.9,72.2,D,D
1946-10-02T21:00:00Z,16.4,14.2,12.4,77.4,D,D
1946-10-03T21:00:00Z,15.6,14.6,13.8,89.3,D,D
1946-10-04T21:00:00Z,14.8,13.2,11.9,82.5,D,D
1946-10-05T21:00:00Z,14,11.6,9.3,73.5,D,D
1946-10-06T21:00:00Z,13.8,12.2,10.8,82,D,D
1946-10-07T21:00:00Z,14.6,14.4,14.2,97.8,D,D
1946-10-08T21:00:00Z,14.8,12.7,10.9,77.3,D,D
1946-10-09T21:00:00Z,14.3,12.3,10.5,78,D,D
1946-10-10T21:00:00Z,14.3,11.2,8.1,66.4,D,D
1946-10-11T21:00:00Z,17.2,16.1,15.3,88.8,D,D
1946-10-12T21:00:00Z,15.4,12.7,10.3,71.6,D,D
1946-10-13T21:00:00Z,16.4,15.1,14.1,86.4,D,D
1946-10-14T21:00:00Z,16,14.6,13.5,85.2,D,D
1946-10-15T21:00:00Z,17.7,14.8,12.5,71.7,D,D
1946-10-16T21:00:00Z,17.9,13.9,10.5,61.8,D,D
1946-10-17T21:00:00Z,18.2,15.7,13.9,75.8,D,D
1946-10-18T21:00:00Z,17.8,16.2,15.1,84.1,D,D
1946-10-19T21:00:00Z,16.2,13.5,11.2,72.3,D,D
1946-10-20T21:00:00Z,14.3,10.3,6,57.3,D,D
1946-10-21T21:00:00Z,13.8,9.3,4,51.5,D,D
1946-10-22T21:00:00Z,15.4,11.7,8.1,61.7,D,D
1946-10-23T21:00:00Z,18.7,14.8,11.7,63.6,D,D
1946-10-24T21:00:00Z,16.6,15,13.8,83.5,D,D
1946-10-25T21:00:00Z,16,13.4,11.2,73.1,D,D
1946-10-26T21:00:00Z,16.2,12.2,8.4,59.8,D,D
1946-10-27T21:00:00Z,13.1,10.6,8.1,71.5,D,D
1946-10-28T21:00:00Z,13.1,11.6,10.2,82.7,D,D
1946-10-29T21:00:00Z,15.4,12.3,9.4,67.6,D,D
1946-10-30T21:00:00Z,13.6,10.6,7.5,66.7,D,D
1946-10-31T21:00:00Z,14.7,12.2,9.9,73,D,D
1946-11-01T21:00:00Z,15.1,12.2,9.5,69.3,D,D
1946-11-02T21:00:00Z,16.1,13.8,11.9,76.2,D,D
1946-11-03T21:00:00Z,17.6,15.4,13.8,78.2,D,D
1946-11-04T21:00:00Z,15.7,15.4,15.2,96.8,D,D
1946-11-05T21:00:00Z,15,11.4,7.8,62.2,D,D
1946-11-06T21:00:00Z,17.9,16.9,16.2,90,D,D
1946-11-07T21:00:00Z,13.6,10.4,7.1,64.6,D,D
1946-11-08T21:00:00Z,13.1,10.5,7.9,70.4,D,D
1946-11-09T21:00:00Z,13.4,10.9,8.4,71.8,D,D
1946-11-10T21:00:00Z,13.7,10.7,7.6,66.8,D,D
1946-11-11T21:00:00Z,16.6,14.9,13.6,82.5,D,D
1946-11-12T21:00:00Z,14.8,12.6,10.7,76.2,D,D
1946-11-13T21:00:00Z,17.3,16.6,16.1,92.8,D,D
1946-11-14T21:00:00Z,15.5,15.1,14.8,95.6,D,D
1946-11-15T21:00:00Z,15.4,11.7,8.1,61.7,D,D
1946-11-16T21:00:00Z,14.6,12.6,10.8,78.2,D,D
1946-11-17T21:00:00Z,13.8,11.6,9.5,75.4,D,D
1946-11-18T21:00:00Z,14.6,11.6,8.7,67.8,D,D
1946-11-19T21:00:00Z,14.4,12.8,11.4,82.3,D,D
1946-11-20T21:00:00Z,14.3,12.6,11.1,81.2,D,D
1946-11-21T21:00:00Z,15.7,15.7,15.7,100,D,D
1946-11-22T21:00:00Z,19.3,15.2,12,62.5,D,D
1946-11-23T21:00:00Z,18.9,14.6,11.1,60.4,D,D
1946-11-24T21:00:00Z,15.9,13.6,11.7,76,D,D
1946-11-25T21:00:00Z,15.8,12.6,9.7,67,D,D
1946-11-26T21:00:00Z,18.8,17.7,17,89.3,D,D
1946-11-27T21:00:00Z,19.1,16.9,15.4,79.1,D,D
1946-11-28T21:00:00Z,19.6,17.3,15.8,78.5,D,D
1946-11-29T21:00:00Z,17.1,12.9,9.1,59.1,D,D
1946-11-30T21:00:00Z,16.5,12.9,9.7,63.9,D,D
1946-12-01T21:00:00Z,17.4,17.3,17.2,99,D,D
1946-12-02T21:00:00Z,15.7,11.9,8.2,61.1,D,D
1946-12-03T21:00:00Z,16.5,13.5,10.9,69.7,D,D
1946-12-04T21:00:00Z,17.8,15.9,14.5,81.2,D,D
1946-12-05T21:00:00Z,17.4,13.7,10.5,64,D,D
1946-12-06T21:00:00Z,18.1,15.9,14.3,78.5,D,D
1946-12-07T21:00:00Z,18.9,17.3,16.2,84.6,D,D
1946-12-08T21:00:00Z,19.4,18.4,17.8,90.4,D,D
1946-12-09T21:00:00Z,18.7,18.2,17.9,95.1,D,D
1946-12-10T21:00:00Z,18.1,15.4,13.4,73.9,D,D
1946-12-11T21:00:00Z,17.6,13.2,9.2,57.9,D,D
1946-12-12T21:00:00Z,15.4,13.4,11.7,78.7,D,D
1946-12-13T21:00:00Z,17.1,14.1,11.6,70.2,D,D
1946-12-14T21:00:00Z,18.8,15.6,13.2,69.9,D,D
1946-12-15T21:00:00Z,19.4,17.1,15.5,78.4,D,D
1946-12-16T21:00:00Z,19.7,17.7,16.4,81.3,D,D
1946-12-17T21:00:00Z,21,18.8,17.5,80.2,D,D
1946-12-18T21:00:00Z,19.3,18.5,18,92.3,D,D
1946-12-19T21:00:00Z,16.7,12.6,8.8,59.5,D,D
1946-12-20T21:00:00Z,17.8,14.2,11.2,65.3,D,D
1946-12-21T21:00:00Z,18,14.4,11.5,65.5,D,D
1946-12-22T21:00:00Z,19.4,17.2,15.7,79.3,D,D
1946-12-23T21:00:00Z,16.8,12.8,9.1,60.6,D,D
1946-12-24T21:00:00Z,15.8,12.2,8.8,63.1,D,D
1946-12-25T21:00:00Z,17.1,14.3,12,72.1,D,D
1946-12-26T21:00:00Z,15.8,13.1,10.8,72,D,D
1946-12-27T21:00:00Z,17.1,15,13.4,78.8,D,D
1946-12-28T21:00:00Z,17.3,13.9,11,66.7,D,D
1946-12-29T21:00:00Z,19.4,17.1,15.5,78.4,D,D
1946-12-30T21:00:00Z,18.9,18.4,18.1,95.1,D,D
1946-12-31T21:00:00Z,19.4,17.8,16.8,84.8,D,D
1947-01-01T21:00:00Z,18.5,14.7,11.6,64.3,D,D
1947-01-02T21:00:00Z,18,14.5,11.7,66.4,D,D
1947-01-03T21:00:00Z,19.1,17.7,16.8,86.5,D,D
1947-01-04T21:00:00Z,17.8,14,10.8,63.5,D,D
1947-01-05T21:00:00Z,18.8,15.7,13.4,70.8,D,D
1947-01-06T21:00:00Z,17.8,13.4,9.5,58.2,D,D
1947-01-07T21:00:00Z,18.8,14.3,10.5,58.5,D,D
1947-01-08T21:00:00Z,21.6,18.2,16,70.5,D,D
1947-01-09T21:00:00Z,19.3,16.7,14.9,75.6,D,D
1947-01-10T21:00:00Z,19,17.1,15.8,81.8,D,D
1947-01-11T21:00:00Z,18.3,15.2,12.8,70.3,D,D
1947-01-12T21:00:00Z,18.4,15.2,12.7,69.5,D,D
1947-01-13T21:00:00Z,19.8,16.8,14.7,72.5,D,D
1947-01-14T21:00:00Z,15.8,14.8,14,89.3,D,D
1947-01-15T21:00:00Z,17.4,15.4,13.9,80,D,D
1947-01-16T21:00:00Z,18.1,15.8,14.1,77.6,D,D
1947-01-17T21:00:00Z,18.3,15.3,13,71.3,D,D
1947-01-18T21:00:00Z,17.1,15.4,14.1,82.8,D,D
1947-01-19T21:00:00Z,20.6,17.3,15.1,70.5,D,D
1947-01-20T21:00:00Z,20.7,17.3,15,69.8,D,D
1947-01-21T21:00:00Z,19.7,16.7,14.6,72.4,D,D
1947-01-22T21:00:00Z,19.9,16.8,14.6,71.7,D,D
1947-01-23T21:00:00Z,18.9,17.2,16.1,83.6,D,D
1947-01-24T21:00:00Z,20,17.1,15.1,73.5,D,D
1947-01-25T21:00:00Z,21.1,17.9,15.8,71.7,D,D
1947-01-26T21:00:00Z,21.1,18.3,16.5,75.1,D,D
1947-01-27T21:00:00Z,21.7,18.7,16.8,73.8,D,D
1947-01-28T21:00:00Z,22,18.6,16.5,70.8,D,D
1947-01-29T21:00:00Z,21.6,18.8,17.1,75.4,D,D
1947-01-30T21:00:00Z,23.3,20.1,18.3,73.3,D,D
1947-01-31T21:00:00Z,21.7,18.4,16.3,71.4,D,D
1947-02-01T21:00:00Z,21.2,17.2,14.4,65.2,D,D
1947-02-02T21:00:00Z,21.6,19,17.4,77.1,D,D
1947-02-03T21:00:00Z,22.6,18.8,16.4,68.1,D,D
1947-02-04T21:00:00Z,23.1,18.5,15.5,62.3,D,D
1947-02-05T21:00:00Z,22.4,18.2,15.4,64.8,D,D
1947-02-06T21:00:00Z,22.8,17.9,14.6,59.8,D,D
1947-02-07T21:00:00Z,21.5,18,15.7,69.6,D,D
1947-02-08T21:00:00Z,23.4,21.2,20,81.4,D,D
1947-02-09T21:00:00Z,23.4,20.4,18.7,74.9,D,D
1947-02-10T21:00:00Z,20,15.9,12.8,63.2,D,D
1947-02-11T21:00:00Z,20.6,19.2,18.4,87.1,D,D
1947-02-12T21:00:00Z,23.3,20.6,19.1,77.3,D,D
1947-02-13T21:00:00Z,20.3,18.7,17.7,85.2,D,D
1947-02-14T21:00:00Z,16.7,13.3,10.3,66,D,D
1947-02-15T21:00:00Z,17.2,14.2,11.8,70.3,D,D
1947-02-16T21:00:00Z,18.8,14.7,11.4,62,D,D
1947-02-17T21:00:00Z,18.8,15.7,13.4,70.8,D,D
1947-02-18T21:00:00Z,20.1,16.8,14.5,70.1,D,D
1947-02-19T21:00:00Z,20,16.3,13.6,66.6,D,D
1947-02-20T21:00:00Z,18.3,17.4,16.8,91.1,D,D
1947-02-21T21:00:00Z,22,19.2,17.5,75.7,D,D
1947-02-22T21:00:00Z,19.9,17.2,15.4,75.2,D,D
1947-02-23T21:00:00Z,20.8,16.8,14,64.9,D,D
1947-02-24T21:00:00Z,21,16.8,13.8,63.4,D,D
1947-02-25T21:00:00Z,19.7,16.3,13.8,68.9,D,D
1947-02-26T21:00:00Z,19.6,16.5,14.3,71.4,D,D
1947-02-27T21:00:00Z,19.3,14.6,10.7,57.5,D,D
1947-02-28T21:00:00Z,19,15.7,13.2,69.2,D,D
1947-03-01T21:00:00Z,19.9,16.4,13.9,68.2,D,D
1947-03-02T21:00:00Z,20.4,15.6,11.9,57.9,D,D
1947-03-03T21:00:00Z,19.6,15.7,12.7,64.5,D,D
1947-03-04T21:00:00Z,20.1,16.8,14.5,70.1,D,D
1947-03-05T21:00:00Z,20.6,17.5,15.4,72.2,D,D
1947-03-06T21:00:00Z,20.6,17.9,16.1,75.6,D,D
1947-03-07T21:00:00Z,19,16.8,15.3,79.1,D,D
1947-03-08T21:00:00Z,21.1,18.2,16.3,74.3,D,D
1947-03-09T21:00:00Z,19.4,18.2,17.5,88.5,D,D
1947-03-10T21:00:00Z,21.2,17.4,14.8,66.9,D,D
1947-03-11T21:00:00Z,21.6,17.8,15.3,67.2,D,D
1947-03-12T21:00:00Z,19.8,17.4,15.8,77.7,D,D
1947-03-13T21:00:00Z,18.1,15.1,12.8,71.1,D,D
1947-03-14T21:00:00Z,18.2,16.2,14.8,80.5,D,D
1947-03-15T21:00:00Z,20.4,17.2,15,71.2,D,D
1947-03-16T21:00:00Z,20,16.1,13.2,64.9,D,D
1947-03-17T21:00:00Z,20.8,16.2,12.8,60,D,D
1947-03-18T21:00:00Z,19.4,15.6,12.7,65.2,D,D
1947-03-19T21:00:00Z,20.9,17.6,15.4,70.8,D,D
1947-03-20T21:00:00Z,20.4,17.3,15.2,72.1,D,D
1947-03-21T21:00:00Z,21.2,18.3,16.5,74.3,D,D
1947-03-22T21:00:00Z,19,18.9,18.8,99,D,D
1947-03-23T21:00:00Z,20.2,18.8,18,86.9,D,D
1947-03-24T21:00:00Z,19.7,18.8,18.3,91.4,D,D
1947-03-25T21:00:00Z,17.2,16.7,16.4,94.8,D,D
1947-03-26T21:00:00Z,19.6,16.2,13.7,68.8,D,D
1947-03-27T21:00:00Z,19.7,16.8,14.8,73.3,D,D
1947-03-28T21:00:00Z,19.1,16.4,14.5,74.6,D,D
1947-03-29T21:00:00Z,18.3,16.5,15.3,82.4,D,D
1947-03-30T21:00:00Z,17.6,15.6,14.1,80.1,D,D
1947-03-31T21:00:00Z,18.8,17.3,16.3,85.5,D,D
1947-04-01T21:00:00Z,18.2,16.3,15,81.4,D,D
1947-04-02T21:00:00Z,20.1,18.5,17.5,85.1,D,D
1947-04-03T21:00:00Z,18.4,15.4,13.1,71.3,D,D
1947-04-04T21:00:00Z,15.8,14.1,12.7,82.1,D,D
1947-04-05T21:00:00Z,16.6,13.8,11.5,71.7,D,D
1947-04-06T21:00:00Z,18.1,15.4,13.4,73.9,D,D
1947-04-07T21:00:00Z,18.7,16.3,14.6,77,D,D
1947-04-08T21:00:00Z,18.3,18.2,18.1,99,D,D
1947-04-09T21:00:00Z,16.3,14.8,13.7,84.4,D,D
1947-04-10T21:00:00Z,20.1,17.9,16.5,79.7,D,D
1947-04-11T21:00:00Z,18.4,16.3,14.8,79.6,D,D
1947-04-12T21:00:00Z,21.8,20.6,19.9,89.2,D,D
1947-04-13T21:00:00Z,20.4,18.6,17.5,83.4,D,D
1947-04-14T21:00:00Z,16.8,16.1,15.6,92.7,D,D
1947-04-15T21:00:00Z,16.7,13.5,10.8,67.9,D,D
1947-04-16T21:00:00Z,17.8,14.5,11.8,68.1,D,D
1947-04-17T21:00:00Z,18.2,17.7,17.4,95,D,D
1947-04-18T21:00:00Z,19.9,19.7,19.6,98.1,D,D
1947-04-19T21:00:00Z,21.8,19.8,18.6,82.3,D,D
1947-04-20T21:00:00Z,19.1,18.4,18,93.2,D,D
1947-04-21T21:00:00Z,18.2,16.2,14.8,80.5,D,D
1947-04-22T21:00:00Z,18.6,14.6,11.3,62.6,D,D
1947-04-23T21:00:00Z,19.1,17.8,17,87.5,D,D
1947-04-24T21:00:00Z,18.2,17.6,17.2,94,D,D
1947-04-25T21:00:00Z,17.7,14.2,11.3,66.1,D,D
1947-04-26T21:00:00Z,15.3,14,13,86,D,D
1947-04-27T21:00:00Z,14.1,13.9,13.7,97.7,D,D
1947-04-28T21:00:00Z,16.3,16,15.8,96.8,D,D
1947-04-29T21:00:00Z,16.9,16.8,16.7,99,D,D
1947-04-30T21:00:00Z,17.8,16.1,14.9,83.1,D,D
1947-05-01T21:00:00Z,19.2,17.7,16.7,85.6,D,D
1947-05-02T21:00:00Z,15.7,15,14.5,92.5,D,D
1947-05-03T21:00:00Z,13.2,13.1,13,98.8,D,D
1947-05-04T21:00:00Z,15.9,15.7,15.6,97.8,D,D
1947-05-05T21:00:00Z,15.6,12.2,9,64.9,D,D
1947-05-06T21:00:00Z,16.6,13.8,11.5,71.7,D,D
1947-05-07T21:00:00Z,15.6,14.3,13.3,86.1,D,D
1947-05-08T21:00:00Z,14.8,14.8,14.8,100,D,D
1947-05-09T21:00:00Z,14.9,14.3,13.8,93.4,D,D
1947-05-10T21:00:00Z,11,10.8,10.6,97.5,D,D
1947-05-11T21:00:00Z,14.3,13.9,13.6,95.5,D,D
1947-05-12T21:00:00Z,13.3,13.2,13.1,98.8,D,D
1947-05-13T21:00:00Z,13.9,13,12.3,89.8,D,D
1947-05-14T21:00:00Z,14.9,14.7,14.6,97.8,D,D
1947-05-15T21:00:00Z,12.3,11.2,10.2,86.8,D,D
1947-05-16T21:00:00Z,14.9,12.3,9.9,72.2,D,D
1947-05-17T21:00:00Z,14.6,11.8,9.2,69.8,D,D
1947-05-18T21:00:00Z,16.2,13.4,11,71.3,D,D
1947-05-19T21:00:00Z,15.5,12.7,10.2,70.7,D,D
1947-05-20T21:00:00Z,12.8,12.4,12.1,95.2,D,D
1947-05-21T21:00:00Z,13.9,12.3,10.9,82,D,D
1947-05-22T21:00:00Z,12.3,12.2,12.1,98.8,D,D
1947-05-23T21:00:00Z,9.7,9.4,9.1,96,D,D
1947-05-24T21:00:00Z,14.6,12.9,11.4,81.4,D,D
1947-05-25T21:00:00Z,10.4,10.2,10,97.4,D,D
1947-05-26T21:00:00Z,10.2,10.1,10,98.7,D,D
1947-05-27T21:00:00Z,10.5,10.4,10.3,98.7,D,D
1947-05-28T21:00:00Z,14.9,14.7,14.6,97.8,D,D
1947-05-29T21:00:00Z,12.8,11.3,9.9,82.5,D,D
1947-05-30T21:00:00Z,12.2,8.9,5.1,61.7,D,D
1947-05-31T21:00:00Z,8.8,8.7,8.6,98.6,D,D
1947-06-01T21:00:00Z,8.2,8.2,8.2,100,D,D
1947-06-02T21:00:00Z,8.5,8.3,8.1,97.2,D,D
1947-06-03T21:00:00Z,9.8,9.7,9.6,98.7,D,D
1947-06-04T21:00:00Z,8.2,8.2,8.2,100,D,D
1947-06-05T21:00:00Z,15.7,13.3,11.3,74.9,D,D
1947-06-06T21:00:00Z,17.3,15.9,14.9,85.8,D,D
1947-06-07T21:00:00Z,17.8,16.7,16,89,D,D
1947-06-08T21:00:00Z,16.3,14.3,12.7,79.3,D,D
1947-06-09T21:00:00Z,14.6,13.6,12.8,88.9,D,D
1947-06-10T21:00:00Z,15.8,14.7,13.9,88.3,D,D
1947-06-11T21:00:00Z,15.3,13.1,11.2,76.6,D,D
1947-06-12T21:00:00Z,12.9,11.9,11,88.3,D,D
1947-06-13T21:00:00Z,12.3,11.8,11.4,94,D,D
1947-06-14T21:00:00Z,14.1,10.9,7.7,65.2,D,D
1947-06-15T21:00:00Z,14.3,10.6,6.7,60.3,D,D
1947-06-16T21:00:00Z,16.1,14.8,13.8,86.3,D,D
1947-06-17T21:00:00Z,14.3,11.7,9.2,71.6,D,D
1947-06-18T21:00:00Z,14.1,12.6,11.3,83.2,D,D
1947-06-19T21:00:00Z,13.7,13.2,12.8,94.2,D,D
1947-06-20T21:00:00Z,13.9,11.1,8.3,69.1,D,D
1947-06-21T21:00:00Z,13.9,9.8,5.2,55.7,D,D
1947-06-22T21:00:00Z,13.1,10.3,7.4,68.3,D,D
1947-06-23T21:00:00Z,15.5,13.6,12,79.8,D,D
1947-06-24T21:00:00Z,10.4,10.3,10.2,98.7,D,D
1947-06-25T21:00:00Z,13,12.3,11.7,91.8,D,D
1947-06-26T21:00:00Z,11.9,9.7,7.4,73.8,D,D
1947-06-27T21:00:00Z,11.1,9.7,8.3,82.6,D,D
1947-06-28T21:00:00Z,10.6,9,7.3,79.8,D,D
1947-06-29T21:00:00Z,8.8,6.6,3.7,70.5,D,D
1947-06-30T21:00:00Z,9.9,9,8,88.2,D,D
1947-07-01T21:00:00Z,12.8,12.7,12.6,98.8,D,D
1947-07-02T21:00:00Z,13,12.9,12.8,98.8,D,D
1947-07-03T21:00:00Z,13.1,12.2,11.4,89.5,D,D
1947-07-04T21:00:00Z,11.1,11,10.9,98.7,D,D
1947-07-05T21:00:00Z,9.4,9.4,9.4,100,D,D
1947-07-06T21:00:00Z,13.1,12.7,12.4,95.3,D,D
1947-07-07T21:00:00Z,14.4,12.6,11,80.2,D,D
1947-07-08T21:00:00Z,15.1,13.9,12.9,86.9,D,D
1947-07-09T21:00:00Z,13.2,13.1,13,98.8,D,D
1947-07-10T21:00:00Z,14.5,14.4,14.3,98.9,D,D
1947-07-11T21:00:00Z,13.6,13.3,13.1,96.5,D,D
1947-07-12T21:00:00Z,12.2,11.7,11.3,93.9,D,D
1947-07-13T21:00:00Z,11.8,10.1,8.4,79.5,D,D
1947-07-14T21:00:00Z,12.3,11.1,10,85.7,D,D
1947-07-15T21:00:00Z,12.9,12.6,12.3,96.4,D,D
1947-07-16T21:00:00Z,15.4,14.8,14.4,93.5,D,D
1947-07-17T21:00:00Z,14.8,12.5,10.5,75.2,D,D
1947-07-18T21:00:00Z,11.5,9.8,8,79.3,D,D
1947-07-19T21:00:00Z,14.2,11.7,9.3,72.6,D,D
1947-07-20T21:00:00Z,11.8,11.2,10.6,92.6,D,D
1947-07-21T21:00:00Z,11.6,11.1,10.6,93.8,D,D
1947-07-22T21:00:00Z,10.3,10.1,9.9,97.4,D,D
1947-07-23T21:00:00Z,11.1,10.4,9.7,91.2,D,D
1947-07-24T21:00:00Z,8.8,8.7,8.6,98.6,D,D
1947-07-25T21:00:00Z,11.1,11,10.9,98.7,D,D
1947-07-26T21:00:00Z,13.5,11.6,9.8,78.5,D,D
1947-07-27T21:00:00Z,13.6,10.7,7.8,67.7,D,D
1947-07-28T21:00:00Z,10.6,9.7,8.8,88.5,D,D
1947-07-29T21:00:00Z,11.2,11.1,11,98.7,D,D
1947-07-30T21:00:00Z,12.2,9.2,5.8,65,D,D
1947-07-31T21:00:00Z,9.9,9.5,9.1,94.7,D,D
1947-08-01T21:00:00Z,11.4,11.1,10.8,96.3,D,D
1947-08-02T21:00:00Z,10.3,10.2,10.1,98.7,D,D
1947-08-03T21:00:00Z,10.6,10.4,10.2,97.4,D,D
1947-08-04T21:00:00Z,14.1,13.9,13.7,97.7,D,D
1947-08-05T21:00:00Z,13.4,11.6,9.9,79.5,D,D
1947-08-06T21:00:00Z,15.4,14.5,13.8,90.3,D,D
1947-08-07T21:00:00Z,13.6,10.8,8,68.8,D,D
1947-08-08T21:00:00Z,10.5,9.9,9.3,92.3,D,D
1947-08-09T21:00:00Z,11.6,9.9,8.2,79.4,D,D
1947-08-10T21:00:00Z,12.8,10.6,8.4,74.6,D,D
1947-08-11T21:00:00Z,8,7.9,7.8,98.6,D,D
1947-08-12T21:00:00Z,13.8,12.9,12.1,89.7,D,D
1947-08-13T21:00:00Z,13.8,13.1,12.5,92,D,D
1947-08-14T21:00:00Z,14.7,13.8,13.1,90,D,D
1947-08-15T21:00:00Z,14.2,12.6,11.2,82.2,D,D
1947-08-16T21:00:00Z,10.1,10,9.9,98.7,D,D
1947-08-17T21:00:00Z,12.9,11.5,10.2,83.7,D,D
1947-08-18T21:00:00Z,13.4,11,8.6,72.9,D,D
1947-08-19T21:00:00Z,11.4,10.2,9,85.2,D,D
1947-08-20T21:00:00Z,8.3,7.8,7.2,93,D,D
1947-08-21T21:00:00Z,13,11.1,9.3,78.1,D,D
1947-08-22T21:00:00Z,13.8,12,10.4,79.8,D,D
1947-08-23T21:00:00Z,14.9,14.5,14.2,95.6,D,D
1947-08-24T21:00:00Z,14.2,14.1,14,98.9,D,D
1947-08-25T21:00:00Z,15.3,14,13,86,D,D
1947-08-26T21:00:00Z,14.8,13.5,12.4,85.7,D,D
1947-08-27T21:00:00Z,13.7,12.6,11.7,87.5,D,D
1947-08-28T21:00:00Z,12.9,11.2,9.6,80.3,D,D
1947-08-29T21:00:00Z,12.9,10.9,9,76.9,D,D
1947-08-30T21:00:00Z,14.2,12.9,11.8,85.5,D,D
1947-08-31T21:00:00Z,14.8,13.6,12.6,86.8,D,D
1947-09-01T21:00:00Z,14.1,12,10.1,76.7,D,D
1947-09-02T21:00:00Z,13.1,9.2,4.7,56.5,D,D
1947-09-03T21:00:00Z,10.6,9.3,7.9,83.5,D,D
1947-09-04T21:00:00Z,15.3,14.8,14.4,94.5,D,D
1947-09-05T21:00:00Z,12.9,11.9,11,88.3,D,D
1947-09-06T21:00:00Z,12.7,10.6,8.5,75.6,D,D
1947-09-07T21:00:00Z,12.2,9.7,7,70.6,D,D
1947-09-08T21:00:00Z,13.7,10.6,7.4,65.7,D,D
1947-09-09T21:00:00Z,15.2,14.1,13.2,88.1,D,D
1947-09-10T21:00:00Z,15.4,12.8,10.5,72.6,D,D
1947-09-11T21:00:00Z,15,12.3,9.8,71.2,D,D
1947-09-12T21:00:00Z,10.2,9.3,8.4,88.4,D,D
1947-09-13T21:00:00Z,14.3,11,7.7,64.4,D,D
1947-09-14T21:00:00Z,14.9,12.3,9.9,72.2,D,D
1947-09-15T21:00:00Z,14.3,12.1,10.1,75.8,D,D
1947-09-16T21:00:00Z,16.1,14.6,13.4,84.3,D,D
1947-09-17T21:00:00Z,17.2,14.8,12.9,76,D,D
1947-09-18T21:00:00Z,17.8,16.1,14.9,83.1,D,D
1947-09-19T21:00:00Z,16.1,14.2,12.7,80.2,D,D
1947-09-20T21:00:00Z,15.2,12.4,9.9,70.4,D,D
1947-09-21T21:00:00Z,16.1,13.9,12.1,77.2,D,D
1947-09-22T21:00:00Z,15.6,12.3,9.2,65.8,D,D
1947-09-23T21:00:00Z,17.2,14.6,12.5,74.1,D,D
1947-09-24T21:00:00Z,14.8,14.3,13.9,94.4,D,D
1947-09-25T21:00:00Z,10.5,8,5,68.8,D,D
1947-09-26T21:00:00Z,15.3,13,11,75.6,D,D
1947-09-27T21:00:00Z,13.3,11.9,10.6,83.9,D,D
1947-09-28T21:00:00Z,15.3,12.8,10.6,73.5,D,D
1947-09-29T21:00:00Z,16.6,15.4,14.5,87.5,D,D
1947-09-30T21:00:00Z,13.4,12.9,12.5,94.2,D,D
1947-10-01T21:00:00Z,15,12,9.2,68.2,D,D
1947-10-02T21:00:00Z,15.2,13.9,12.9,85.9,D,D
1947-10-03T21:00:00Z,15.6,13.1,10.9,73.8,D,D
1947-10-04T21:00:00Z,14.6,14.1,13.7,94.4,D,D
1947-10-05T21:00:00Z,16.9,16.8,16.7,99,D,D
1947-10-06T21:00:00Z,16.7,16.1,15.7,93.7,D,D
